latitude,longitude,name,street address,tel
5.420120,100.336100,KLINIK KESIHATAN LEBUH MUNTRI ,"Jalan Lebuh Muntri, Georgetown, 10400 Georgetown, Timur Laut, Pulau Pinang",04-2620024
5.421320,100.389380,KLINIK KESIHATAN MAK MANDIN,"Lot 2882, Seksyen 3, Jalan Mak Mandin, 13400 Butterworth, Seberang Perai Utara, Pulau Pinang",04-3244685
5.424480,100.269040,KLINIK KESIHATAN BUKIT BENDERA,"Bukit Bendera, 11300 Bukit Bendera, Timur Laut, Pulau Pinang",04-8299406
5.426020,103.059010,KLINIK KESIHATAN BATU RAKIT,"Lot 8064, Jalan Batu Rakit, 21300 Kuala Nerus, Kuala Terengganu, Terengganu",09-6696133
5.427220,100.658260,KLINIK KESIHATAN KARANGAN,"Jalan Mahang, 9700 Karangan, Kulim, Kedah",04-4056261
5.430120,100.530500,KLINIK KESIHATAN LUNAS,"Jalan Ara Kuda, 9600 Lunas, Kulim, Kedah",04-4844355
5.435927,101.130051,KLINIK KESIHATAN POS KEMAR,"Pejabat Kesihatan Hulu Perak, Aras 3 Wisma Persekutuan Persekutuan, Jln Intan, 33300 Grik, Hulu Perak, Perak",05-7911335
5.441806,100.430726,KLINIK KESIHATAN SUNGAI DUA,"Lot 2349, Mukim 11, Sungai Dua, 13800 Butterworth, Seberang Perai Utara, Pulau Pinang",04-3564355
5.445019,101.913192,KLINIK KESIHATAN KUALA BALAH,"Kuala Balah, 17600 Kuala Balah, Jeli, Kelantan",09-9361233
5.446408,119.149733,"KLINIK KESIHATAN PULAU TAMBISAN, LAHAD DATU","Pekan Tambisan, 91120 Tambisan, Lahad Datu, Sabah",089-816001
5.447510,115.627110,"KLINIK KESIHATAN KOTA KLIAS, BEAUFORT","Kampung Kilas, 89807 Beaufort, Beaufort, Sabah",087-881143
5.455610,100.215010,KLINIK KESIHATAN TELUK BAHANG,"Lot 669, Mukim 2, 11050 Teluk Bahang, Barat Daya, Pulau Pinang",04-8851951
5.461979,100.279550,KLINIK KESIHATAN TANJUNG BUNGAH,"Lot 1835, Jalan Lembah Permai, 11200 Tanjung Bungah, Timur Laut, Pulau Pinang",04-8990953
5.462500,116.262140,"KLINIK KESIHATAN APIN-APIN, KENINGAU","Jalan Apin-Apin-Kota Kinabalu, Kg Kikiran, 89007 Apin-Apin, Keningau, Sabah",087-337 371
5.465300,102.801267,KLINIK KESIHATAN KAMPUNG RAHMAT,"Lot 6155, Jalan Kuala Terengganu, 24150 Chalok, Setiu, Terengganu",09-8240833
5.483562,100.491544,KLINIK KESIHATAN TASEK GELUGOR,"Lot 1944, Mukim 12, 13300 Tasek Gelugor, Seberang Perai Utara, Pulau Pinang",04-5735025
5.485890,102.222680,KLINIK KESIHATAN PAHI,"Pahi, 18000 Kuala Krai, Kuala Krai, Kelantan",09-9609343
5.502610,100.721600,KLINIK KESIHATAN MALAU,"Malau, 9020 Baling, Baling, Kedah",04-4061700
5.509320,118.291390,"KLINIK KESIHATAN SUKAU, KINABATANGAN","Pekan Sukau, 90200 Sukau, Kinabatangan, Sabah",089-816513
5.510390,100.553930,KLINIK KESIHATAN PADANG SERAI,"Jalan Lunas, 9400 Padang Serai, Kulim, Kedah",04-4855655
5.516630,100.433045,KLINIK KESIHATAN KEPALA BATAS,"Lot 1466, Mukim 6, Jalan Sheikh Mohd Tahir, 13200 Kepala Batas, Seberang Perai Utara, Pulau Pinang",04-5756755
5.526393,115.691497,"KLINIK KESIHATAN MEMBAKUT, BEAUFORT","Pekan Membakut, 89728 Membakut, Beaufort, Sabah",087-887541
5.529850,102.738600,KLINIK KESIHATAN BANDAR PERMAISURI,"Lot 800, Jalan Kuala Terengganu, Bandar Permaisuri, 22100 Tasek, Setiu, Terengganu",09-6097633
5.535350,100.380560,KLINIK KESIHATAN PENAGA,"Lot 3001, Mukim 5, 13110 Penaga, Seberang Prai Utara, Pulau Pinang",04-5791718
5.538634,102.204046,KLINIK KESIHATAN BANDAR KUALA KRAI,"Jalan Pintas, 18000 Kuala Krai, Kuala Krai, Kelantan",09-9605667
5.539394,115.854097,KLINIK KESIHATAN BONGAWAN,"Jln. Besar Pekan Bongawan, 89700 Bongawan, Papar, Sabah",087-861771
5.553100,100.634920,KLINIK KESIHATAN MERBAU PULAS,"Jalan Kuala Ketil, Merbau Pulas, 9410 Padang Serai, Kulim, Kedah",04-4163852
5.559569,101.883830,KLINIK KESIHATAN LUBOK BONGOR,"Lubok Bongor, 17600 Kuala Balah, Jeli, Kelantan",09-7416732
5.566600,101.107733,KLINIK KESIHATAN PLANG,"Jalan Gerik-Pengkalan Hulu, Kampung Plang, 33320 Gerik, Hulu Perak, Perak",05-7917635
5.570465,100.359467,KLINIK KESIHATAN KUALA MUDA,"Lot 1794, Mukim 1, Jalan Kuala Muda, 13110 Penaga, Seberang Perai Utara, Pulau Pinang",04-5793405
5.587500,100.374750,KLINIK KESIHATAN KOTA KUALA MUDA,"Jalan Pantai Merdeka, Jalan Sungai Mas, 8500 Kuala Muda, Kuala Muda, Kedah",04-4374225
5.592420,117.833870,"KLINIK KESIHATAN BUKIT GARAM, KINABATANGAN","Bukit Garam, 90200 Sandakan, Kinabatangan, Sabah",089-562151
5.595140,100.771000,KLINIK KESIHATAN TAWAR,"Jalan Kuala Ketil, 9310 Baling, Baling, Kedah",04-4766308
5.599239,118.122193,"KLINIK KESIHATAN SUAN LAMBA, SANDAKAN","Kampung Suan Lamba, 90500 Suan Lamba, Sandakan, Sabah",089-258009
5.605540,100.653350,KLINIK KESIHATAN KUALA KETIL,"Mukim Tawar, Jalan Kuala Ketil, 9300 Baling, Baling, Kedah",04-4163355
5.630000,117.120457,"KLINIK KESIHATAN TELUPID, BELURAN","Pekan Telupid, 89300 Telupid, Beluran, Sabah",089-521733
5.634850,100.833760,KLINIK KESIHATAN KUPANG,"Jalan Kuala Ketil, Kupang, 9200 Baling, Baling, Kedah",04-4766355
5.634910,100.478120,KLINIK KESIHATAN BAKAR ARANG,"Jalan Taman Intan, 8000 Sungai Petani, Kuala Muda, Kedah",04-4220294
5.638028,102.504586,KLINIK KESIHATAN PASIR AKAR,"PT 2345, Jalan Pasir Akar, 22010 Pasir Akar, Besut, Terengganu",09-6975373
5.647040,100.497740,KLINIK KESIHATAN BANDAR SUNGAI PETANI,"Jalan Badlishah, 8000 Sungai Petani, Kuala Muda, Kedah",04-4213333
5.672530,102.586730,KLINIK KESIHATAN JABI,"PT 2066, Jerteh, Jalan Kuala Terengganu, 22020 Jabi, Besut, Terengganu",09-6941288
5.689800,100.632722,KLINIK KESIHATAN BUKIT SELAMBAU,"Bukit Selambu, 8010 Sungai Petani, Kuala Muda, Kedah",04-4193312
5.704050,100.744370,KLINIK KESIHATAN PARIT PANJANG,"Mukim Teloi Kanan, 9120 Baling, Baling, Kedah",04-4761246
5.704542,101.733728,KLINIK KESIHATAN BATU MELINTANG,"Kampung Batu Melintang, 17520 Batu Melintang, Jeli, Kelantan",09-7416732
5.706230,100.996154,KLINIK KESIHATAN PENGKALAN HULU,"Jalan Pengkalan Hulu, 33100 Pengkalan Hulu, Hulu Perak, Perak",04-4778355
5.710186,102.210601,KLINIK KESIHATAN BATU 30,"Jalan Kuala Krai, 18500 Machang, Machang, Kelantan",09-9752355
5.715722,100.534861,KLINIK KESIHATAN SUNGAI LALANG,"Lot 15 & 16, Taman Lembah Permai, 8100 Sungai Lalang, Kuala Muda, Kedah",04-4594127
5.715940,102.155210,KLINIK KESIHATAN TEMANGAN,"Temangan, 18400 Machang, Machang, Kelantan",09-9752633
5.716630,101.747139,KLINIK KESIHATAN JELI,"Jeli, 17600 Jeli, Jeli, Kelantan",09-9440733
5.716767,117.437474,"KLINIK KESIHATAN TANGKARASON, BELURAN","Kampung Tangkarason, 90108 Tangkarason, Beluran, Sabah",088-892001
5.722667,100.409472,KLINIK KESIHATAN MERBOK,"Bandar Merbok, 8400 Merbok, Kuala Muda, Kedah",04-4572214
5.722920,100.506460,KLINIK KESIHATAN BEDONG,"Bedong, 8100 Bedong, Kuala Muda, Kedah",04-4583333
5.737004,102.493242,KLINIK KESIHATAN JERTEH,"Lot 43, Jalan Pasir Akar, 22000 Jerteh, Besut, Terengganu",09-6971433
5.743270,102.051920,KLINIK KESIHATAN GUAL IPOH,"Kg Gual Ipoh, 17500 Tanah Merah, Tanah Merah, Kelantan",09-9551949
5.744544,116.375559,"KLINIK KESIHATAN SUNSURON, TAMBUNAN","Jalan Tambunan-Kota Kinabalu, Simpang Kanan, SK Sunsuron, 89657 Tambunan, Tambunan, Sabah",087-773318
5.762390,102.597560,KLINIK KESIHATAN SRI MEDANG,"Lot 2017, Jalan Tembila, 22200 Tembila, Besut, Terengganu",09-6958386
5.772412,116.822082,"KLINIK KESIHATAN PAGINATAN, RANAU","Kampung Paginatan, 89307 Ranau, Ranau, Sabah",088-897203
5.778850,101.886500,KLINIK KESIHATAN AYER LANAS,"Ayer Lanas, 17700 Jeli, Jeli, Kelantan",09-9468333
5.779326,103.010782,KLINIK KESIHATAN PULAU REDANG,"Kampung Baru Pulau Redang, 21090 Kuala Terengganu, Kuala Terengganu, Terengganu",09-6307823
5.785260,117.768720,"KLINIK KESIHATAN ULU DUSUN, SANDAKAN","Kampung Ulu Dusun, Ulu Dusun, 90500 Tongod, Sandakan, Sabah",089-568826
5.788889,102.416944,KLINIK KESIHATAN GAAL,"Gaal, 16800 Pasir Puteh, Pasir Puteh, Kelantan",09-7867199
5.794840,100.898119,KLINIK KESIHATAN KAMPUNG LALANG,"Jalan Weng, 9100 Baling, Baling, Kedah",04-4732555
5.796940,102.564690,KLINIK KESIHATAN KAMPUNG RAJA,"Lot 763, Jalan Jerteh, 22200 Besut, Besut, Terengganu",09-6956341
5.799620,102.371610,KLINIK KESIHATAN JERAM,"Jeram, 16800 Pasir Puteh, Pasir Puteh, Kelantan",09-7867033
5.810990,101.982327,KLINIK KESIHATAN BATU GAJAH,"Batu 13, Jalan Tanah Merah- Jeli, 17510 Tanah Merah, Tanah Merah, Kelantan",09-9581033
5.813440,100.645750,KLINIK KESIHATAN JENIANG,"Jalan Jeniang, 8700 Gurun, Sik, Kedah",04-4641200
5.827006,102.567877,KLINIK KESIHATAN PULAU PERHENTIAN,"Lot 162, Kg Pulau Perhentian, 22300 Besut, Besut, Terengganu",09-6911733
5.827220,117.441940,"KLINIK KESIHATAN KUALA SAPI, BELURAN","Kampung Kuala Sapi, 90107 Sapi, Beluran, Sabah",088-552602
5.830504,116.036865,KLINIK KESIHATAN KINARUT ,"Jalan Spur, Pekan Kinarut, 89608 Kinarut, Papar, Sabah",088-754039
5.830814,102.225228,KLINIK KESIHATAN LABOK,"Labok, 18500 Machang, Machang, Kelantan",09-7878533
5.833770,102.540750,KLINIK KESIHATAN KUALA BESUT,"Lot 1415, Jalan Semarak, 22300 Kuala Besut, Besut, Terengganu",09-6919333
5.854020,100.459890,KLINIK KESIHATAN GUAR CHEMPEDAK,"Guar Campak, 8800 Guar Chempedak, Yan, Kedah",04-4682396
5.855361,102.005575,KLINIK KESIHATAN KEMAHANG,"Felda Kemahang, 17500 Tanah Merah, Tanah Merah, Kelantan",09-9581192
5.861339,118.102097,KLINIK KESIHATAN SANDAKAN ,"Kilometer 3.2, Jalan Utara, 90500 Sandakan, Sandakan, Sabah",089-225800
5.863541,102.338114,KLINIK KESIHATAN BANGGOL PA' ESAH,"Kampung Banggul Pa'Esah, 16800 Pasir Puteh, Pasir Puteh, Kelantan",09-7416732
5.868321,102.486734,KLINIK KESIHATAN CHERANG RUKU,"Semerak, 16700 Pasir Puteh, Pasir Puteh, Kelantan",09-6912333
5.872973,102.232240,KLINIK KESIHATAN PULAI CHONDONG,"Pulau Chondong, 16600 Machang, Machang, Kelantan",09-7878333
5.896667,102.332778,KLINIK KESIHATAN SELISING,"Selising, 16410 Pasir Puteh, Pasir Puteh, Kelantan",09-7891433
5.898883,116.046601,KLINIK KESIHATAN PUTATAN,"KM 11 Jalan Putatan, 89500 Donggongong, Putatan, Sabah",088-765704
5.901270,100.381500,KLINIK KESIHATAN SUNGAI LIMAU DALAM,"Sungai Limau Dalam, 6910 Yan, Yan, Kedah",04-7691607
5.914780,102.244047,KLINIK KESIHATAN KOK LANAS,"Km 25, Jalan Kuala Krai, 16450 Kota Bharu, Kota Bharu, Kelantan",09-7880900
5.915743,116.117597,KLINIK KESIHATAN PENAMPANG,"KM 12, Jalan Tambunan, WDT 29, 89500 Donggongon, Penampang, Sabah",088-717978
5.919025,102.187647,KLINIK KESIHATAN CHEKOK,"Chekok, 17060 Pasir Mas, Pasir Mas, Kelantan",09-7942333
5.935920,100.682836,KLINIK KESIHATAN KAMPONG BETONG,"Kampong Betong, 8200 Mukim Jeneri, Sik, Kedah",019-4776363
5.946239,116.090914,KLINIK KESIHATAN LUYANG ,"Jalan Lintas, Luyang, 88300 Kota Kinabalu, Kota Kinabalu, Sabah",088-715000
5.950150,117.328400,"KLINIK KESIHATAN NANGOH RUMEDI, BELURAN","Kampung Nangoh Rumedi, 90108 Nangoh, Beluran, Sabah",089-502003
5.956220,102.301020,KLINIK KESIHATAN MAHLIGAI,"Mahligai, 16400 Bachok, Bachok, Kelantan",09-7834213
5.957736,102.254891,KLINIK KESIHATAN KETEREH,"Ketereh, 16450 Kota Bharu, Kota Bharu, Kelantan",09-7886055
5.960015,100.362205,KLINIK KESIHATAN PERMATANG BULOH,"Permatang Buluh, 6800 Kota Sarang Semut, Yan, Kedah",04-4471451
5.965611,102.150903,KLINIK KESIHATAN TO'UBAN,"To`Uban, 17050 Pasir Mas, Pasir Mas, Kelantan",09-7941333
5.966510,117.982280,"KLINIK KESIHATAN SUNGAI MANILA, SANDAKAN","Kampung Sungai Manila, 90500 Sungai Manila, Sandakan, Sabah",089-531377
5.974590,100.403130,KLINIK KESIHATAN KOTA SARANG SEMUT,"Jalan Pendang, Kota Sarang Semut, 6800 Alor Setar, Kota Setar, Kedah",04-7691333
5.982220,116.531390,"KLINIK KESIHATAN BUNDU TUHAN, RANAU","Jalan Keranau, Kg Bundu Tuhan, 89308 Ranau, Ranau, Sabah",088-889505
5.985490,100.479180,KLINIK KESIHATAN PENDANG,"Jalan Sungai Tiang, 6700 Pendang, Pendang, Kedah",04-7596412
5.987870,116.142610,KLINIK KESIHATAN INANAM,"Jalan Kionsom, Pekan Inanam, 88300 Inanam, Kota Kinabalu, Sabah",088-421694
5.989270,102.347690,KLINIK KESIHATAN GUNONG,"Gunong, 16390 Bachok, Bachok, Kelantan",09-7834333
5.990717,116.579356,"KLINIK KESIHATAN KUNDASANG, RANAU","Jalan Kampung Lembah Permai, 89307 Ranau, Ranau, Sabah",088-889722
5.994381,102.200672,KLINIK KESIHATAN LUNDANG PAKU,"Jalan Dewa Beta, 15100 Kota Bharu, Kota Bharu, Kelantan",09-7964277
5.994649,102.188054,KLINIK KESIHATAN KANGKONG,"Jalan Pasir Mas Tanah Merah, 17040 Pasir Mas, Pasir Mas, Kelantan",09-7943155
5.995660,100.595880,KLINIK KESIHATAN SUNGAI TIANG,"Jalan Sungai Tiang, 6720 Pendang, Pendang, Kedah",04-7541135
6.000640,100.725320,KLINIK KESIHATAN LUBUK MERBAU,"Lubuk Merbau, 6300 Kuala Nerang, Padang Terap, Kedah",04-7520129
6.013674,101.972890,KLINIK KESIHATAN RANTAU PANJANG,"Jalan Lubok Stol, 17200 Rantau Panjang, Pasir Mas, Kelantan",09-7950333
6.017110,102.242478,KLINIK KESIHATAN CABANG 3 PEROL,"Cabang 3 Perol, 16010 Kota Bharu, Kota Bharu, Kelantan",09-7123335
6.020120,102.285140,KLINIK KESIHATAN PERINGAT,"Jalan Melor, 16400 Kota Bharu, Kota Bharu, Kelantan",09-7127433
6.025980,100.385900,KLINIK KESIHATAN SIMPANG EMPAT,"Simpang Empat, Mukim Kangkong, 6600 Alor Setar, Kota Setar, Kedah",04-7621526
6.027820,100.811000,KLINIK KESIHATAN GULAU,"Mukim Sik, 8210 Sik, Sik, Kedah",04-7522826
6.029609,102.018306,KLINIK KESIHATAN GUAL PERIOK,"Gual Periok, 17200 Pasir Mas, Pasir Mas, Kelantan",09-7416732
6.029743,116.158043,KLINIK KESIHATAN MENGGATAL,"Jalan Tuaran Lama, Pekan Menggatal, 88300 Kota Kinabalu, Kota Kinabalu, Sabah",088-493915
6.045570,102.140150,KLINIK KESIHATAN BANDAR PASIR MAS,"Bandar Pasir Mas, 17000 Pasir Mas, Pasir Mas, Kelantan",09-7901333
6.050403,116.280839,"KLINIK KESIHATAN KIULU, TUARAN","Jalan Keluk, 89207 Tamparuli, Tuaran, Sabah",088-782830
6.056170,102.399080,KLINIK KESIHATAN BACHOK,"Bachok, 16300 Bachok, Bachok, Kelantan",09-7789333
6.069967,102.207637,KLINIK KESIHATAN TENDONG,"Tedong, 17030 Pasir Mas, Pasir Mas, Kelantan",09-7198333
6.073180,116.800580,"KLINIK KESIHATAN PERANCANGAN, RANAU","Kg Perancangan, 89307 Ranau, Ranau, Sabah",088-666102
6.073680,102.364850,KLINIK KESIHATAN BERIS ,"Kubor Besar, 16300 Bachok, Bachok, Kelantan",09-7788633
6.084371,102.236489,KLINIK KESIHATAN WAKAF CHE YEH,"Jalan Pasir Mas Salor, 15100 Kota Bharu, Kota Bharu, Kelantan",09-7446333
6.089103,116.197780,KLINIK KESIHATAN TELIPOK,"Jalan Tuaran, Pekan Telipok, 88300 Telipok, Kota Kinabalu, Sabah",088-492057
6.089130,100.553700,KLINIK KESIHATAN KUBUR PANJANG,"Kubur Panjang, 6700 Pendang, Pendang, Kedah",04-7846355
6.090830,116.975000,"KLINIK KESIHATAN KAINGARAN, RANAU","Kampung Kaingaran, 89307 Ranau, Ranau, Sabah",088-894000
6.091269,102.272430,KLINIK KESIHATAN KUBANG KERIAN,"Jalan Istana Mahkota, 16150 Kota Bharu, Kota Bharu, Kelantan",09-7667330
6.096198,102.101019,KLINIK KESIHATAN MERANTI,"Jalan Bonggol Che Wan, Meranti, 17000 Pasir Mas, Pasir Mas, Kelantan",09-7975057
6.096940,100.361120,KLINIK KESIHATAN SIMPANG KUALA,"Simpang Kuala, 5400 Alor Setar, Kota Setar, Kedah",04-7720583
6.098720,100.301210,KLINIK KESIHATAN KUALA KEDAH,"Batu 6, Jalan Kuala Kedah, 5600 Alor Setar, Kota Setar, Kedah",04-7621526
6.105280,116.830280,"KLINIK KESIHATAN TIMBUA, RANAU","Kampung Timbua (Pejabat Kesihatan Ranau, Peti Surat 32), 89307 Ranau, Ranau, Sabah",088-959027
6.106050,102.372940,KLINIK KESIHATAN BALAI,"Balai, 16300 Bachok, Bachok, Kelantan",09-7767206
6.114020,102.306850,KLINIK KESIHATAN KEDAI LALAT,"Bandar Kota Jembal, Kedai Lalat, 16150 Kota Bharu, Kota Bharu, Kelantan",09-7666733
6.121003,100.399488,KLINIK KESIHATAN DATO KUMBAR,"Jalan Datuk Kumbar, 6500 Alor Setar, Kota Setar, Kedah",04-7306319
6.122430,102.202480,KLINIK KESIHATAN WAKAF BHARU,"Wakaf Baru, 16250 Tumpat, Tumpat, Kelantan",09-7196333
6.125518,102.242912,KLINIK KESIHATAN BANDAR KOTA BHARU,"Jalan Hospital, 15586 Kota Bharu, Kota Bharu, Kelantan",09-7475770
6.128631,102.350877,KLINIK KESIHATAN BERIS PANCHOR,"Beris Panchor, 16020 Tawar, Bachok, Kelantan",09-7788633
6.135600,116.268180,"KLINIK KESIHATAN TAMPARULI, TUARAN","W.D.T 59, 89275 Tamparuli, Tuaran, Sabah",088-782349
6.140580,100.668350,KLINIK KESIHATAN NAKA,"Naka, 6300 Kuala Nerang, Padang Terap, Kedah",04-7851229
6.141400,100.371050,KLINIK KESIHATAN BANDAR ALOR SETAR,"Blok A, Aras 1 Hospital Alor Setar (Hospital Lama), Lebuhraya Darulaman, 5100 Alor Setar, Kota Setar, Kedah",04-7308353
6.147089,102.238427,KLINIK KESIHATAN PENAMBANG,"Lot No 348-A Jalan Pantai Cahaya Bulan, Kg Penambang, 15350 Kota Bharu, Kota Bharu, Kelantan",09-7442760
6.147620,100.424970,KLINIK KESIHATAN LANGGAR,"Jalan Langgar, 6500 Langgar, Kota Setar, Kedah",04-7876648
6.162320,102.280630,KLINIK KESIHATAN PENGKALAN CHEPA,"Pengkalan Chepa, 16100 Kota Bharu, Kota Bharu, Kelantan",09-7714030
6.168010,100.518380,KLINIK KESIHATAN POKOK SENA,"782, 6400 Pokok Sena, Kota Setar, Kedah",04-7821355
6.172730,100.307840,KLINIK KESIHATAN ALOR JANGGUS,"Jalan Alor Janggus, 6250 Alor Setar, Kota Setar, Kedah",04-7301985
6.177484,102.232982,KLINIK KESIHATAN SUNGAI PINANG,"Sungai Pinang, Palekbang, 16040 Tumpat, Tumpat, Kelantan",09-7255133
6.182428,102.116375,KLINIK KESIHATAN BUNOHAN,"Jalan Pengkalan Kubur, 16200 Tumpat, Tumpat, Kelantan",09-7211033
6.187800,102.267420,KLINIK KESIHATAN BADANG,"Jalan Pantai Cahaya Bulan, 15350 Kota Bharu, Kota Bharu, Kelantan",09-7730333
6.193970,102.170410,KLINIK KESIHATAN BANDAR TUMPAT,"Bandar Tumpat, 16200 Tumpat, Tumpat, Kelantan",09-7255500
6.202778,100.477778,KLINIK KESIHATAN JALAN PUTRA,"Merong, 5150 Alor Setar, Kota Setar, Kedah",04-7355161
6.203930,100.416350,KLINIK KESIHATAN KEPALA BATAS,"Kepala Batas, 6200 Kepala Batas, Kubang Pasu, Kedah",04-7144820
6.215360,117.257670,"KLINIK KESIHATAN LINGKABAU, BELURAN","Kampung Lingkabau, Lingkabau, 90108 Beluran, Beluran, Sabah",089-886603
6.215414,102.111172,KLINIK KESIHATAN PENGKALAN KUBOR,"Pengkalan Kubor, 16200 Tumpat, Tumpat, Kelantan",09-7211570
6.220883,100.458138,KLINIK KESIHATAN BANAI,"Banai, 6000 Jitra, Kubang Pasu, Kedah",04-9171382
6.224971,100.654984,KLINIK KESIHATAN PEDU,"Pedu, 6300 Kuala Nerang, Padang Terap, Kedah",04-7868717
6.226110,116.448890,"KLINIK KESIHATAN TAGINAMBUR, KOTA BELUD","Batu 10, Jalan Ranau Bypass, 89158 Kota Belud, Kota Belud, Sabah",088-976437
6.240430,100.246380,KLINIK KESIHATAN AYER HITAM,"Ayer Hitam, 6150 Ayer Hitam, Kubang Pasu, Kedah",04-7942101
6.250000,117.366670,KLINIK KESIHATAN SUNGAI-SUNGAI,"Kampung Sungai-Sungai, 90107 Sungai Sungai, Beluran, Sabah",088-892002
6.255727,116.335881,"KLINIK KESIHATAN TENGHILAN, TUARAN","Jalan Kampung Tenghilan Tuaran, 89208 Tuaran, Tuaran, Sabah",088-981249
6.262644,100.195881,KLINIK KESIHATAN KUALA SANGLANG,"Kuala Sanglang, 2800 Kuala Sanglang, Kangar, Perlis",04-7940216
6.294814,99.737645,KLINIK KESIHATAN TEMONYONG,"Padang Maksirat, 7100 Langkawi, Langkawi, Kedah",04-9531133
6.297830,100.365990,KLINIK KESIHATAN TUNJANG,"Tunjang, 6000 Jitra, Kubang Pasu, Kedah",04-9291524
6.322890,99.847510,KLINIK KESIHATAN KUAH,"Jalan Air Hangat, 7000 Langkawi, Langkawi          , Kedah",04-9663490
6.336570,100.191470,KLINIK KESIHATAN SIMPANG EMPAT,"Simpang Empat, 2700 Simpang Empat, Kangar, Perlis",04-9807214
6.336580,100.191450,KLINIK KESIHATAN SIMPANG AMPAT,"Batu 22, Kampung Simpang Empat, 78000 Alor Gajah, Alor Gajah, Melaka",06-5529497
6.350120,99.731740,KLINIK KESIHATAN PADANG MATSIRAT,"Padang Mat Sirat, 7100 Langkawi          , Langkawi          , Kedah",04-9551355
6.396452,100.304901,KLINIK KESIHATAN KODIANG,"Kodiang, 6100 Kodiang, Kubang Pasu, Kedah",04-9250178
6.397391,100.134362,KLINIK KESIHATAN KUALA PERLIS,"Batu 7, Jalan Kuala Perlis, 2000 Kuala Perlis, Kangar, Perlis",04-9854259
6.400860,116.438669,"KLINIK KESIHATAN JAWI-JAWI, KOTA BELUD","Kg Jawi-Jawi, Jalan Bypass Kudat, 89150 Kota Belud, Kota Belud, Sabah",088-976001
6.410830,117.395830,"KLINIK KESIHATAN PAITAN, BELURAN","Pekan Paitan, 90108 Paitan, Beluran, Sabah",089-262005
6.422483,99.803810,KLINIK KESIHATAN AIR HANGAT,"Mukim Air Hangat, 7000 Langkawi          , Langkawi, Kedah",04-9591959
6.425149,100.429344,KLINIK KESIHATAN CHANGLOON,"Changloon, 6010 Changloon, Kubang Pasu, Kedah",04-9241277
6.432700,100.270510,KLINIK KESIHATAN ARAU,"Arau, 2600 Arau, Kangar, Perlis",04-9861218
6.439560,100.190590,KLINIK KESIHATAN KANGAR,"Jalan Kolam Air, 1000 Kangar, Kangar, Perlis",04-9778333
6.465500,100.273540,KLINIK KESIHATAN KAMPUNG GIAL,"Kampung Gial, 2500 Mata Air, Kangar, Perlis",04-9861177
6.503860,100.420440,KLINIK KESIHATAN LAKA TEMIN,"Laka Temin, 6050 Bukit Kayu Hitam, Kubang Pasu, Kedah",04-9221655
6.514870,100.230520,KLINIK KESIHATAN BESERI,"Jalan Bukit Keteri, 2400 Beseri, Kangar, Perlis",04-9381355
6.533017,116.704327,"KLINIK KESIHATAN LANGKON, KOTA MARUDU","Kampung Langkon, 89108 Kudat, Kota Marudu, Sabah",088-667320
6.533609,116.851851,"KLINIK KESIHATAN TANDEK, KOTA MARUDU","Pekan Tandek, Tandek, 89108 Kota Marudu, Kota Marudu, Sabah",088-661533/ 088-6618
6.642560,100.211600,KLINIK KESIHATAN KAKI BUKIT,"Kaki Bukit, 2200 Kali Bukit, Kangar, Perlis",04-9456237
6.656890,100.315860,KLINIK KESIHATAN PADANG BESAR,"KM 37, Jalan Padang Besar, 2500 Padang Besar, Kangar, Perlis",04-9490333
6.708837,117.031531,"KLINIK KESIHATAN DANDUN, PITAS","Kampung Dandun, Dandun, 89059 Kudat, Pitas, Sabah",088-687849
6.735830,116.800000,"KLINIK KESIHATAN NANGKA LOTONG, KUDAT","Kg Lotong, 89059 Lotong, Kudat, Sabah",088-637014
6.772220,116.703060,"KLINIK KESIHATAN TINANGOL, KUDAT","Kampung Tinangol, 89059 Tinangol, Kudat, Sabah",088-613702
6.774409,116.754545,"KLINIK KESIHATAN NARANDANG, KUDAT","Kampung Garau, Narandang, 89059 Kudat, Kudat, Sabah",088-896524
6.828390,117.164710,"KLINIK KESIHATAN BONGKOL, PITAS","Kampung Bongkol, Bongkol, 89059 Kudat, Pitas, Sabah",088-684940
6.840427,117.073789,"KLINIK KESIHATAN TELAGA, PITAS","Kampung Telaga, Telaga, Pitas, 89059 Kudat, Pitas, Sabah",088-638005
6.890101,116.711776,"KLINIK KESIHATAN SIKUATI, KUDAT","Pekan Sikuati, 89059 Sikuati, Kudat, Sabah",088-612381
6.901885,116.849227,"KLINIK KESIHATAN KARAKIT, KUDAT","Kampung Karakit, Pulau Banggi, 89059 Banggi, Kudat, Sabah",088-671526
6.901932,116.849094,"KLINIK KESIHATAN PANTAI, PITAS","Kampung Pantai, Pantai, 89059 Kudat, Pitas, Sabah",088-675008
6.902079,116.848849,"KLINIK KESIHATAN MATUNGGONG, KUDAT","Kg. Matunggong, 89059 Matunggong, Kudat, Sabah",088-621897
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
